% drifting stream generated from medium.arff
% seed: 5
% length: 2000
% sudden drift begins at instance 1000 (0-based; the 1001st @data row)
% pre-drift class weights: 6=0.4488, 5=0.2975, 7=0.1797, 8=0.0357, 4=0.0333, 3=0.0041, 9=0.0010
% post-drift class weights: 6=0.1849, 5=0.2790, 7=0.4619, 8=0.0357, 4=0.0333, 3=0.0041, 9=0.0010
% post-drift label map: 6->5, 5->6, 7->8, 8->7, 4->4, 3->3, 9->9
% pre-drift realized counts: {'3': 6, '4': 33, '5': 289, '6': 448, '7': 183, '8': 40, '9': 1}
% post-drift realized counts: {'3': 1, '4': 27, '5': 171, '6': 298, '7': 35, '8': 466, '9': 2}
% jitter is gaussian noise at --jitter * feature std; class values match the source file
@relation medium_stream
@attribute A1 NUMERIC
@attribute A2 NUMERIC
@attribute A3 NUMERIC
@attribute A4 NUMERIC
@attribute A5 NUMERIC
@attribute A6 NUMERIC
@attribute A7 NUMERIC
@attribute A8 NUMERIC
@attribute A9 NUMERIC
@attribute A10 NUMERIC
@attribute A11 NUMERIC
@attribute class NUMERIC
@data
6.94017,0.616293,0.414608,12.1253,0.0683733,24.066,130.078,0.997085,3.18589,0.347173,9.3786,6
6.31491,0.332151,0.426548,8.54474,0.0539285,53.0633,160.575,0.994775,3.09275,0.479099,9.57898,6
8.40879,0.317924,0.316117,0.904526,0.0207769,52.977,149.318,0.990195,2.92183,0.329104,11.5066,6
6.76949,0.30024,0.235336,4.13333,0.0590614,52.5642,236.742,0.995806,3.31457,0.603738,9.56795,6
6.70355,0.325807,0.829085,1.2312,0.150076,49.1856,119.728,0.993045,2.99674,0.374791,9.22828,6
6.69837,0.217348,0.392013,10.2439,0.038788,60.0952,147.817,0.997184,3.17709,0.540342,9.91763,8
7.10457,0.552385,0.136144,1.69696,0.0732539,20.0331,166.364,0.993942,2.96772,0.583132,9.19408,5
6.47446,0.214854,0.273503,2.29544,0.0380357,35.2117,116.695,0.99177,3.37191,0.576445,11.0399,8
6.55732,0.359896,0.21108,1.35365,0.0488902,38.385,180.876,0.992695,3.18466,0.42508,9.84613,5
5.69403,0.150403,0.282449,3.42905,0.0454999,58.4483,146.391,0.991478,3.22723,0.272946,11.0871,5
6.45278,0.29166,0.276448,11.0148,0.0632334,67.1308,167.401,0.997506,2.89251,0.57558,9.00646,6
8.60833,0.314184,0.30307,1.01134,0.0441684,16.4256,110.391,0.992397,2.95754,0.39426,10.0233,6
6.65725,0.260574,0.395273,1.26569,0.0412659,44.1112,146.548,0.993615,3.31342,0.588197,9.60054,7
6.94801,0.177881,0.382722,8.24902,0.0490883,44.2641,175.533,0.995669,3.29519,0.544017,9.8785,5
6.4835,0.184162,0.327673,8.09997,0.0518561,16.0022,134.348,0.996591,3.272,0.447976,8.73684,8
7.91019,0.459957,0.314704,4.0298,0.0332131,39.4243,138.565,0.991501,3.18515,0.444222,12.8078,8
6.63846,0.245745,0.405533,7.33417,0.0420892,28.968,150.497,0.994813,3.14943,0.591449,10.1653,8
7.02784,0.363043,0.140375,11.7146,0.0442811,35.9068,229.959,0.997852,3.13046,0.505169,8.89034,6
7.12952,0.210304,0.369771,2.11974,0.0260068,25.6037,99.8718,0.990126,3.16357,0.379192,11.3435,8
5.06724,0.298785,0.323404,3.87239,0.0295439,53.9857,173.778,0.988495,3.35028,0.300697,13.0365,8
7.06342,0.232291,0.309161,16.916,0.0553669,47.9301,155.831,0.99974,3.36752,0.384191,9.59526,5
6.07606,0.34527,0.296768,2.30265,0.0361109,25.4864,97.6566,0.989539,3.04756,0.437257,11.872,5
7.75852,0.275356,0.343072,1.40042,0.0284924,27.0153,169.637,0.991022,2.98906,0.471297,12.0962,8
6.17971,0.395942,0.237532,4.21779,0.036114,46.4191,134.887,0.991585,3.22486,0.426778,11.1664,8
7.14867,0.164529,0.360887,10.9202,0.0423552,19.8816,91.6438,0.995783,3.16883,0.438123,10.8519,8
7.31115,0.288538,0.319393,1.28504,0.035852,21.2874,108.964,0.99282,3.06488,0.370343,10.9038,6
7.39641,0.128351,0.397485,4.98104,0.0417021,35.4183,140.33,0.995043,3.34377,0.553409,10.3317,8
6.46734,0.319959,0.130187,11.0279,0.0315848,35.3141,163.99,0.997488,3.22729,0.315793,9.00226,6
5.64266,0.417397,0.341699,2.52265,0.0207943,32.9416,94.0691,0.989111,3.2153,0.380022,12.826,8
7.12642,0.310496,0.345194,7.4071,0.0463343,45.5203,175.945,0.995656,3.14882,0.523147,9.65492,6
5.13685,0.265651,0.336723,1.29474,0.0264177,46.52,110.257,0.989667,3.36355,0.422794,11.3225,8
6.06656,0.276341,0.355845,1.92724,0.036369,15.7748,115.465,0.993324,3.15419,0.700761,10.4593,6
7.63652,0.298602,0.424085,14.1015,0.0472646,45.5166,208.957,0.9989,3.17057,0.637005,9.2048,6
8.12719,0.329232,0.231842,5.3683,0.0466204,23.5359,151.809,0.995157,3.2136,0.464968,10.3378,6
8.52583,0.230744,0.344071,1.24437,0.034814,54.5946,109.43,0.991782,3.07486,0.542791,10.8085,8
6.69929,0.244038,0.345746,13.0153,0.0446103,29.2031,162.455,0.998738,3.44138,0.469281,9.41404,5
7.91982,0.271796,0.414415,2.1547,0.0435617,49.753,148.677,0.993377,3.44527,0.484479,10.7958,7
6.40035,0.283486,0.233494,6.06538,0.0502984,48.5314,164.375,0.993932,3.15191,0.519187,10.2646,6
6.57881,0.202098,0.313372,1.40829,0.0375442,24.1659,78.9283,0.992708,3.39582,0.538231,10.3013,8
5.41512,0.23414,0.360832,1.17091,0.0293168,74.2107,123.292,0.989749,3.23693,0.993073,12.1302,8
6.67294,0.106376,0.337169,8.62441,0.0435629,41.7367,115.367,0.995946,3.42505,0.399797,9.27358,8
6.43475,0.340149,0.201449,15.0462,0.0595139,35.654,160.183,0.998435,3.13501,0.449438,9.00169,4
7.01186,0.320972,0.346669,0.975548,0.044014,20.8407,68.4358,0.990946,3.30365,0.648576,12.0764,8
6.07837,0.253534,0.43091,12.8551,0.0438693,51.4712,196.892,0.996709,3.24246,0.544726,9.55794,5
6.14936,0.394645,0.236591,4.87675,0.0369941,43.6798,138.893,0.992073,3.21607,0.425016,11.3067,8
6.94063,0.146396,0.279592,1.52513,0.0270191,9.16013,52.3848,0.993466,3.44871,0.444579,9.84101,6
6.72381,0.183545,0.372362,0.91853,0.0266047,42.4982,124.886,0.989615,3.24066,0.361547,12.8003,8
7.51669,0.322663,0.257153,2.36226,0.0429397,12.2318,135.483,0.993566,3.06776,0.376735,9.35648,6
7.12968,0.229539,0.19067,13.8304,0.0539564,47.4726,197.739,0.998684,3.11354,0.530884,8.92168,6
6.56056,0.498658,0.217379,3.72296,0.0363385,35.4437,132.342,0.990342,3.26202,0.547479,13.075,8
5.66262,0.179302,0.320988,1.72418,0.0370096,15.8717,80.8842,0.992328,3.34017,0.575343,10.1454,5
7.14616,0.305089,0.415695,8.95526,0.0530421,14.214,87.7584,0.997442,3.29553,0.644328,9.90877,5
6.32674,0.192961,0.312286,5.50815,0.0341813,34.0906,153.952,0.996355,3.46656,0.398405,8.5571,5
6.05804,0.382202,0.140848,3.67577,0.0600448,28.1657,110.065,0.993327,3.06501,0.336969,9.13015,4
6.74139,0.293681,0.443295,14.1548,0.0531089,30.566,184.662,0.998477,3.14237,0.56694,9.06547,6
6.64323,0.359185,0.509405,9.655,0.0503565,29.8991,138.442,0.996447,3.07024,0.406405,9.29528,6
7.66959,0.428955,0.289476,4.38729,0.0449061,33.2188,105.971,0.991762,3.16804,0.559754,12.1571,8
7.63385,0.315542,0.237571,1.96006,0.0387455,39.2799,146.073,0.991461,3.06773,0.435255,11.7458,8
6.53391,0.265427,0.313923,4.67074,0.138697,40.7772,167.504,0.995107,3.19856,0.387528,9.27277,6
6.02915,0.274179,0.287091,19.4958,0.0521007,36.6833,175.867,0.998846,3.12767,0.490617,8.9245,6
6.86875,0.193594,0.354208,7.08624,0.0452948,51.4066,123.856,0.993138,3.10175,0.452508,10.6812,8
7.19387,0.28591,0.341597,1.78687,0.0559429,31.7224,149.039,0.992043,3.17793,0.459346,10.6475,6
5.64879,0.178947,0.231598,3.99315,0.0439595,25.7343,111.691,0.994261,3.35105,0.398868,9.36117,6
7.78034,0.249494,0.34464,13.5373,0.0433174,66.4167,183.557,0.999894,3.21391,0.754346,8.94025,6
6.49022,0.293325,0.529459,1.62303,0.0401434,41.6383,191.207,0.992347,3.26973,0.580134,10.4905,8
6.39314,0.162376,0.447998,1.07658,0.0522058,39.5924,115.695,0.990629,3.09586,0.755685,11.3039,8
7.59992,0.207295,0.608071,1.96312,0.0444681,47.6512,162.428,0.993674,3.05854,0.543504,10.1361,8
7.19096,0.341571,0.304461,8.55434,0.0496438,40.64,167.229,0.997511,3.49588,0.615593,9.66809,6
6.20763,0.26906,0.428768,7.76383,0.0574907,48.0237,245.651,0.99557,3.09457,0.51949,9.05155,5
7.42567,0.259435,0.282265,7.46168,0.0263499,12.9933,80.171,0.992279,2.95707,0.367391,11.3394,8
7.05508,0.250531,0.442778,2.48377,0.0451931,40.3559,115.685,0.990547,3.15952,0.475706,11.9316,8
7.21574,0.185927,0.455252,4.12663,0.0422492,82.0378,188.753,0.993259,3.18876,0.602901,11.1661,8
8.62373,0.349732,0.369985,1.58045,0.0447139,10.2957,120.347,0.995456,3.16274,0.471062,9.31862,4
6.77937,0.221935,0.379566,10.1985,0.0368335,59.55,148.847,0.997107,3.17745,0.5462,9.9901,8
6.92257,0.154063,0.280769,4.10512,0.0279793,14.0175,111.828,0.993499,3.2307,0.455557,10.3789,7
5.67483,0.349658,0.400331,6.5604,0.0194822,23.2244,174.482,0.992094,3.54067,0.502132,11.6036,8
6.96058,0.151972,0.316796,8.29478,0.0451879,38.3329,125.647,0.995844,3.20084,0.341896,9.05395,6
7.04976,0.448087,0.227703,5.54882,0.0366455,24.9471,99.8689,0.990554,3.13587,0.571216,13.2744,8
7.9068,0.420652,0.485714,8.15495,0.0571686,31.7505,163.316,0.996304,3.28992,0.595869,11.1734,8
8.159,0.337891,0.271807,7.68527,0.0393708,68.7724,229.124,0.995606,3.13646,0.544703,9.78218,5
7.98108,0.266014,0.337973,1.10214,0.0504239,41.5009,106.329,0.989935,2.99592,0.445194,12.2487,5
7.39887,0.157578,0.305699,13.8866,0.0555719,33.8852,170.506,0.998482,2.89569,0.440178,8.6591,8
4.8923,0.161856,0.272021,2.97102,0.028682,21.4076,106.293,0.990445,3.38326,0.34025,11.1932,8
5.53415,0.325144,0.123634,1.30408,0.0369116,43.93,154.989,0.991923,3.26439,0.372228,10.7559,6
7.7622,0.300417,0.399091,1.74998,0.026597,22.1059,117.932,0.99132,3.14864,0.392547,10.9607,8
6.00499,0.36397,0.395097,2.99174,0.0287995,18.7602,126.837,0.991107,3.39583,0.386834,11.1793,8
6.60428,0.300186,0.0687045,1.34625,0.0342325,56.2531,144.614,0.992014,3.15537,0.417001,9.94798,6
6.12173,0.251908,0.459902,11.4761,0.050489,63.0425,209.482,0.996556,3.18926,0.498858,9.4828,6
7.18409,0.269251,0.739016,12.8273,0.0377913,47.9955,157.255,0.99791,3.03707,0.439982,8.69283,6
7.10111,0.268344,0.342661,14.8047,0.066358,34.1446,187.884,0.9986,3.06634,0.528405,9.05113,8
7.21022,0.195786,0.30452,6.7165,0.0350707,16.665,104.806,0.992958,3.15155,0.513614,11.2725,8
7.14978,0.371976,0.670606,10.1035,0.0460588,49.7925,156.528,0.997557,3.15723,0.440048,8.72351,6
5.68385,0.348971,0.282764,3.53557,0.035642,41.1975,150.239,0.99118,3.35831,0.574364,11.6421,8
6.15936,0.359132,0.243292,2.0436,0.0337774,25.4712,133.744,0.990333,3.33751,0.582586,12.1068,8
7.34823,0.19212,0.301421,12.82,0.0538772,48.1914,230.556,0.998474,3.15561,0.494087,9.15547,8
7.24113,0.205258,0.285759,10.6913,0.0393521,19.2051,110.381,0.996997,3.39778,0.487918,9.57679,5
7.35227,0.225199,0.255484,1.45079,0.0496428,43.1613,140.59,0.993561,3.41332,0.540713,10.1315,8
6.83947,0.312427,0.241525,10.3216,0.0427507,29.1461,165.642,0.997101,3.35919,0.546021,10.4158,5
6.53799,0.349887,0.274432,0.957175,0.0554873,9.67895,159.956,0.994184,3.41433,0.510266,9.05016,8
7.04057,0.44278,0.36733,2.69411,0.0397709,35.6803,129.172,0.989534,3.08779,0.425651,13.2899,8
6.99029,0.20555,0.733888,0.945077,0.0464602,20.912,162.709,0.992984,3.45955,0.529387,10.1325,6
8.09005,0.214641,0.308361,1.60503,0.0351706,7.35579,49.6392,0.992392,2.98861,0.733281,10.2898,6
7.49744,0.431861,0.196,1.3376,0.0594156,14.4393,163.932,0.994657,3.0667,0.40213,9.3739,5
7.76332,0.961331,0.605329,65.3979,0.0750848,9.11975,160.424,1.03897,3.38622,0.691076,11.6892,5
7.55546,0.140179,0.742452,1.40118,0.0399241,26.5024,102.008,0.991423,3.06804,0.404054,10.7622,8
8.06067,0.169657,0.223432,1.61667,0.0353767,22.8599,120.523,0.993916,3.18094,0.526367,10.233,5
6.78105,0.248117,0.347762,13.8502,0.0343695,45.3161,133.567,0.995331,3.37278,0.497268,12.2348,8
6.37426,0.228777,0.309988,1.93171,0.0399305,37.9969,115.565,0.990901,3.32295,0.52179,11.8378,8
6.71621,0.18253,0.298961,12.8331,0.0605439,19.152,170.837,0.997969,3.00816,0.512716,8.89686,8
7.22606,0.20262,0.378686,0.904417,0.0369131,22.5096,70.3678,0.991698,3.21227,0.354305,11.0307,6
7.22232,0.344383,0.306012,8.64791,0.0514392,39.4324,167.144,0.997541,3.46577,0.621479,9.7384,6
7.02477,0.158528,0.248111,14.1681,0.0452874,26.919,148.425,0.998339,2.90106,0.458027,9.16949,5
6.8346,0.309355,0.188927,3.73103,0.0852748,29.611,131.922,0.992981,2.83125,0.44506,9.68876,6
4.98082,0.46507,0.180897,1.90491,0.0352624,32.7158,103.728,0.987466,3.21218,0.826895,13.953,8
7.34759,0.486283,0.241448,15.2876,0.0305641,33.4566,153.741,0.995209,3.13155,0.507938,11.8942,8
5.26291,0.314583,0.37527,10.5231,0.0340355,51.1586,140.736,0.993287,3.3361,0.458158,11.7062,5
7.00631,0.230914,0.419371,18.2702,0.0482004,34.5776,145.102,0.999691,3.20757,0.420442,8.84036,6
5.54543,0.249121,0.559017,10.3724,0.0557698,65.1144,170.366,0.994632,3.25627,0.607956,10.4294,8
6.09589,0.235228,0.273884,2.22954,0.0500327,39.8306,171.47,0.993903,3.63739,0.52794,10.099,8
8.18636,0.275862,0.420864,1.60377,0.0323826,30.2687,95.5234,0.99146,3.09128,0.392799,11.4205,6
7.83522,0.258471,0.482768,2.78704,0.0454454,21.2586,115.177,0.993018,3.14926,0.341358,10.2419,6
5.15766,0.309996,0.355649,4.56296,0.0328003,45.8704,141.52,0.989437,3.14022,0.309315,12.4012,8
6.71259,0.420406,0.377189,11.8859,0.0406801,60.4905,243.997,0.998035,3.31584,0.583914,9.74349,6
7.49855,0.411652,0.232915,14.9789,0.0542014,25.4568,174.748,0.999028,3.18029,0.489607,9.67026,6
8.76672,0.31671,0.737002,14.1354,0.0446075,25.6978,188.49,1.00019,2.96664,0.883371,8.56864,6
7.20105,0.254357,0.32523,10.1877,0.0618105,23.4541,113.279,0.996623,3.23839,0.491501,10.5575,6
7.0288,0.270897,0.241521,13.1359,0.0442583,48.5295,120.493,0.997227,3.03033,0.557691,10.0184,8
7.55783,0.309225,0.274012,8.90433,0.0212408,56.7745,153.845,0.99443,3.07573,0.385513,10.8881,8
6.80476,0.260794,0.122971,1.40007,0.0418966,86.6043,167.922,0.992063,3.18743,0.421332,10.0351,6
8.11962,0.211413,0.38791,3.59651,0.0516955,40.2325,175.175,0.993011,3.22073,0.407888,11.6356,6
5.81124,0.198128,0.265427,1.32337,0.029717,13.7984,75.4627,0.990514,3.25949,0.358551,10.9383,8
7.22251,0.287084,0.534004,17.7885,0.046705,59.3527,184.945,0.999267,3.08535,0.511904,9.63141,6
8.21019,0.364595,0.358224,0.934652,0.0316232,17.4416,94.2112,0.990338,3.05246,0.320435,11.6588,7
6.71841,0.35245,0.321175,8.83387,0.0330866,29.3119,112.344,0.991922,3.12974,0.651784,12.9139,8
4.73445,0.459027,0.17555,1.7981,0.0362096,32.6319,108.675,0.987523,3.21413,0.833252,14.0914,8
5.86143,0.390443,0.464994,7.64216,0.0277438,12.4715,84.6231,0.990715,3.3865,0.445798,13.9758,5
6.99347,0.288494,0.328875,7.57617,0.0319994,30.3367,117.52,0.991553,3.12624,0.62722,12.8469,8
7.42383,0.334283,0.433946,7.62108,0.0490276,38.5844,225.694,0.996883,3.12214,0.508318,9.04419,6
6.2456,0.224643,0.31295,1.67166,0.021196,12.7514,76.9921,0.989307,3.3057,0.403542,12.936,8
7.2388,0.351977,0.372793,5.98772,0.0373554,26.2834,100.067,0.991372,2.9357,0.580913,12.3709,8
7.1777,0.311653,0.347245,7.09421,0.0459684,43.695,177.115,0.99543,3.13006,0.533909,9.80917,6
7.14125,0.195224,0.373946,1.88583,0.0490741,28.623,131.627,0.992477,3.14648,0.517671,10.8905,6
6.18776,0.276984,0.323321,8.72863,0.0484363,65.306,222.074,0.996398,3.17357,0.474619,8.87691,6
6.99131,0.32722,0.287101,8.02146,0.0265858,35.8454,123.646,0.991568,3.14799,0.651452,12.8743,8
6.91212,0.144956,0.287411,2.55149,0.0331967,13.0138,82.9531,0.990972,3.09811,0.57987,11.1219,8
7.33018,0.193016,0.490394,6.73024,0.0372944,16.6396,104.63,0.993894,3.19315,0.381417,10.9931,8
6.57324,0.279196,0.345762,14.9078,0.042689,56.691,197.075,0.99798,3.23134,0.505852,9.65407,5
7.42193,0.156496,0.267047,15.4294,0.0487017,25.8216,130.705,0.998389,2.89581,0.428041,8.86035,8
7.80151,0.245254,0.346327,14.0257,0.0427325,64.1519,182.851,0.999896,3.22622,0.753927,8.87515,6
6.92781,0.283055,0.300103,8.26435,0.0265142,36.733,113.283,0.991343,2.98729,0.381209,12.2876,7
5.97008,0.0975941,0.251745,1.29673,0.041242,15.6358,66.5513,0.992917,3.5986,0.599078,10.2859,8
6.58758,0.229766,0.301225,4.6483,0.0583118,27.8816,156.282,0.991266,3.23586,0.485489,12.1625,7
5.69781,0.222482,0.193424,15.7986,0.0422026,40.6439,114.735,0.998401,3.21758,0.458153,8.93307,5
7.48195,0.245776,0.305459,12.6566,0.0500541,26.8349,180.661,0.998658,3.04975,0.534921,9.14878,5
6.03068,0.332556,0.264352,5.0664,0.0502578,17.1518,121.277,0.994091,3.13886,0.410947,9.09446,6
8.81773,0.28046,0.453174,6.13855,0.0226386,14.0298,48.7767,0.993387,3.01431,0.335153,11.2576,8
6.69414,0.178064,0.277983,10.3341,0.0393069,26.9342,114.585,0.994728,3.12152,0.463831,10.8881,8
7.37217,0.205563,0.338916,6.22963,0.0265827,11.3676,43.1333,0.992442,2.78036,0.522955,10.9922,6
5.99816,0.339901,0.661629,16.0145,0.0464039,26.6402,161.726,0.997778,3.14498,0.496253,8.93014,5
6.75512,0.604308,0.23845,0.957282,0.0375177,6.83355,62.5825,0.993658,3.4107,0.317878,10.5086,6
7.58146,0.358458,0.471404,13.5581,0.0372846,44.6001,117.736,0.998192,3.04096,0.483851,9.16848,6
6.742,0.235496,0.492366,19.3706,0.0562921,56.8409,248.153,1.00065,3.00423,0.552483,8.64788,6
6.6438,0.328879,0.827395,1.53714,0.154387,49.2892,123.019,0.99284,2.9813,0.377729,9.29842,6
6.83763,0.392025,0.337871,7.44096,0.0202964,38.2644,131.725,0.991941,3.17453,0.439073,12.043,8
7.07135,0.225708,0.274885,1.90934,0.0461505,32.3098,103.157,0.989818,3.12038,0.311376,11.9807,6
7.06908,0.474569,0.283007,14.5284,0.0240419,23.0025,141.896,0.995045,3.12476,0.476417,12.0307,7
4.81854,0.128475,0.325951,1.02283,0.0415921,39.4201,98.1679,0.989879,3.40929,0.631956,11.8539,8
6.75881,0.270541,0.128951,1.79138,0.0423329,86.3763,171.49,0.992212,3.18332,0.409104,10.0211,6
6.81601,0.185328,0.323888,6.61703,0.018282,54.1557,185.711,0.993372,3.24839,0.366412,11.1636,7
7.08812,0.264154,0.338235,14.3988,0.0670782,33.7781,186.83,0.998636,3.08669,0.529423,9.07784,8
6.77545,0.267772,0.493553,1.15145,0.042694,35.7103,124.228,0.989999,3.13833,0.48435,12.0477,8
7.5963,0.164142,0.439509,1.10266,0.0429311,24.4698,110.322,0.99289,3.09461,0.74934,10.2822,5
7.5068,0.412704,0.202659,1.74921,0.0612106,13.4472,166.1,0.994281,3.05901,0.397946,9.28202,5
6.51493,0.260044,0.310117,0.737615,0.0353916,39.8691,113.27,0.991229,3.30178,0.588078,10.7704,8
6.83555,0.295633,0.220147,3.20448,0.0344368,39.0565,122.812,0.990314,3.07821,0.473718,12.3336,5
7.84811,0.280964,0.343597,1.69586,0.027431,31.7309,119.841,0.990306,2.98918,0.381362,12.1378,8
8.28725,0.25583,0.317285,2.09087,0.0297284,13.7696,139.369,0.990952,2.94612,0.773525,12.1783,5
6.14253,0.465507,0.205636,1.32092,0.0427865,12.5812,92.576,0.993389,3.15124,0.461157,9.05321,6
6.40614,0.32791,0.290158,4.39653,0.0397463,23.0986,81.0274,0.990137,3.26265,0.639467,12.5592,8
6.51959,0.282351,0.274949,20.4259,0.042082,39.5359,143.003,1.00032,3.1457,0.377419,8.61688,6
7.41576,0.141748,0.39115,4.58077,0.0420533,35.9889,137.412,0.994786,3.35281,0.557809,10.2753,8
5.8871,0.293227,0.296722,2.4616,0.0294118,38.6185,143.739,0.989079,3.39253,0.41101,12.9484,8
7.3694,0.258402,0.482593,0.975486,0.0463471,16.3244,129.546,0.991304,3.18613,0.48929,11.4755,5
6.76606,0.247002,0.344385,13.9429,0.0332005,47.0072,129.728,0.995363,3.3688,0.4954,12.1712,8
5.27203,0.160407,0.391402,1.00173,0.0289405,39.1154,100.483,0.99141,3.5679,0.591542,10.6692,5
6.77271,0.367727,0.303576,1.58659,0.0363229,9.93712,125.819,0.994975,3.30588,0.674002,9.60167,6
6.57019,0.265146,0.34948,16.1582,0.0515905,57.0824,197.808,1.00049,3.50233,0.421944,9.81247,6
6.46624,0.227642,0.284111,3.32251,0.0565763,28.9641,154.424,0.991692,3.23839,0.415085,12.1164,8
5.91897,0.303669,0.294316,1.63541,0.0298149,37.7259,145.052,0.988895,3.39848,0.404449,13.0093,8
6.34688,0.241238,0.323148,0.685242,0.0353545,39.1051,113.399,0.991042,3.30859,0.578181,10.8036,8
8.06157,0.3995,0.326211,8.03742,0.0337966,26.4257,98.5692,0.99363,3.17994,0.40537,12.1713,8
6.59973,0.558119,0.153095,10.2242,0.0350625,38.9494,155.874,0.996404,3.28721,0.514035,9.49043,6
6.45523,0.257854,0.426609,12.7404,0.03445,62.9619,232.36,0.997224,3.07197,0.374047,8.87552,6
6.37846,0.348552,0.342059,5.47642,0.0346147,8.81609,148.507,0.99442,3.16484,0.492881,9.78351,4
7.17381,0.224243,0.195066,13.694,0.0527714,46.4383,196.977,0.998475,3.11742,0.530815,8.95333,6
6.62676,0.411756,0.24799,5.33518,0.0349034,33.0774,116.559,0.989967,3.12872,0.444218,12.9317,8
7.42392,0.239703,0.27276,6.85602,0.0296411,13.7249,78.9018,0.992262,2.9513,0.379273,11.5065,8
5.63585,0.249116,0.650768,1.41387,0.0781473,17.1332,136.711,0.992935,3.19494,0.427097,9.46635,6
6.35212,0.259174,0.497641,1.15858,0.0528984,32.8508,131.981,0.992559,2.98155,0.611842,9.85883,5
8.00612,0.226966,0.352091,9.54469,0.0428608,52.5912,186.873,0.997125,3.0788,0.565454,9.53084,8
5.34599,0.759654,0.0348797,2.62185,0.0438816,26.5253,93.3597,0.993125,3.34675,0.369645,9.3238,6
6.43461,0.340864,0.228926,6.41179,0.0397899,36.9669,144.286,0.994377,3.20791,0.6451,10.0352,5
6.37295,0.254817,0.222032,14.691,0.035824,45.6115,142.935,0.996888,3.15097,0.341487,9.6647,5
6.72276,0.34758,0.264187,1.53842,0.0383062,57.9723,137.721,0.98944,2.97952,0.475137,12.1884,8
7.20991,0.202274,0.447596,1.81546,0.0457604,21.5476,98.6047,0.9924,3.14007,0.462011,10.031,8
7.1162,0.169974,0.277043,17.5051,0.0497885,33.6928,154.337,0.999685,2.94777,0.433684,9.02246,8
6.73662,0.298418,0.287915,2.82166,0.0249382,38.1047,106.838,0.991794,3.30954,0.632752,11.29,8
7.14251,0.258801,0.288058,2.47696,0.0316491,12.7729,128.64,0.991722,3.18079,0.485797,11.4323,6
6.86057,0.270428,0.24027,1.93984,0.0341055,48.97,121.661,0.988769,2.99285,0.423765,13.165,8
6.36608,0.345011,0.363759,4.83214,0.0339953,30.3036,186.173,0.994725,3.15009,0.495193,9.67524,6
6.32906,0.247041,0.311155,2.80428,0.037514,42.41,112.988,0.991755,3.36638,0.651769,11.645,8
6.05398,0.279222,0.30749,1.3267,0.0345642,17.2278,82.5566,0.990732,3.31914,0.434023,11.1239,8
7.41562,0.219238,0.325381,1.8769,0.046396,30.3064,99.6643,0.992906,3.4126,0.549058,11.4118,6
6.64293,0.232805,0.314117,1.43819,0.0227808,26.2729,106.211,0.991065,3.29157,0.59782,11.7782,5
7.59263,0.229899,0.498846,7.95119,0.0486775,60.9548,206.919,0.994043,3.13572,0.298845,11.0732,8
6.51547,0.279805,0.335601,10.3074,0.0380081,28.3862,130.163,0.995445,3.09693,0.44817,9.79752,6
6.29344,0.344417,0.267029,2.38892,0.0245727,42.3614,153.677,0.990798,3.34953,0.595396,11.9048,8
8.60969,0.225733,0.455894,1.52172,0.054651,9.26101,70.1693,0.993899,2.94613,0.483509,9.08507,5
7.11192,0.213021,0.331149,1.19653,0.0371366,35.351,98.1675,0.990741,3.10735,0.748238,11.1685,5
6.38297,0.144346,0.360009,1.64507,0.0328878,43.7571,145.215,0.991991,3.43325,0.692582,10.8744,7
7.40076,0.488199,0.240679,14.9689,0.0306424,35.004,149.048,0.995272,3.11413,0.513073,12.0245,8
6.42821,0.228255,0.312632,1.63712,0.0394255,39.4277,121.903,0.990818,3.30879,0.529728,11.7313,8
6.52408,0.185006,0.34279,1.93271,0.0277311,38.7388,114.865,0.989629,3.19389,0.689808,12.3555,5
6.76861,0.193219,0.332279,1.80042,0.0339704,21.505,85.5256,0.989824,3.08684,0.625654,12.3622,8
6.3257,0.217423,0.374053,9.3709,0.0443175,34.3129,132.268,0.99309,2.96364,0.292339,11.0104,8
6.03482,0.378788,0.41741,5.34312,0.0164418,30.4698,112.86,0.990077,3.14267,0.309495,12.3135,8
7.0553,0.46986,0.229677,13.6142,0.0457887,45.1114,192.05,0.998041,3.11292,0.536417,9.44346,6
6.94156,0.229425,0.360106,2.68438,0.0339064,22.4289,111.122,0.990251,3.18548,0.370044,12.6019,7
7.31267,0.186914,0.476151,15.541,0.0582326,48.3145,132.06,0.999977,3.43024,0.353091,9.18996,8
6.73455,0.31549,0.096811,1.36075,0.0390991,53.67,138.846,0.991845,3.11497,0.435008,10.1845,6
7.18468,0.231088,0.192022,13.4199,0.0524926,46.524,197.524,0.998589,3.13071,0.534067,8.90963,6
6.85649,0.220651,0.396556,6.61534,0.0331163,40.0093,121.345,0.992528,3.18178,0.457556,11.4299,5
6.17024,0.327854,0.276416,4.81943,0.0379943,27.6495,131.336,0.992578,3.20735,0.416441,10.4283,8
5.21848,0.198773,0.317335,1.66971,0.047423,17.0487,63.1105,0.989416,3.24434,0.370105,11.9782,8
5.85132,0.193132,0.38125,0.870056,0.0276757,1.43555,23.3786,0.989663,3.08682,0.301279,10.9184,6
5.58921,0.191279,0.261437,1.66191,0.0315006,11.7563,78.3467,0.990836,3.25222,0.370299,10.938,8
